StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h0v0",3,"easy","H","H","M","WHAT_Ql",11.66,28.33,33.03,-1,439,"H","WHAT_Ql_H_E","H_E","0","133.8","35",-23.34,"69",-40.67,"40",-6.969999999999999,"Agree",0,"3","1","1",1049
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",9,"hard","E","H","E","WHERE",15.01,14.86,25.2,1,317,"E","WHERE_E_H","E_H","3","128.156","80",-64.99,"18",-3.1400000000000006,"35",-9.8,"Disagree",0,"4","3","5",1050
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",32,"suspension force","radio on","wiper on gte 1","h0v0",9,"hard","E","M","M","WHERE",23.94,27.25,23.21,-1,397,"M","WHERE_M_H","M_H","3","40.915","54",-30.06,"75",-47.75,"21",2.210000000000001,"Neither agree nor disagree",0,"1","3","5",1051
"2021-11-14 08:58:38","2021-11-14 09:27:00","IP Address","102.252.68.77","100","1702","True","2021-11-14 09:27:01","R_1LojyaZqUviKQ0r",,,,,"-25.87750244140625","28.167999267578125","anonymous","EN",6,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","E","H","WHERE",45.54,37.7,15.14,1,465,"H","WHERE_H_E","H_E","2","106.456","60",-14.46,"33",4.700000000000003,"59",-43.86,"Neither agree nor disagree",0,"5","2","4",1052
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","E","E","WHAT_Qn",39.99,42.6,29.09,1,261,"E","WHAT_Qn_E_M","E_M","2","60.768","40",-0.00999999999999801,"31",11.600000000000001,"25",4.09,"Agree",1,"1","1","2",1053
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",14,"engine temperature","gps on","wiper on gte 1","h0v0",9,"hard","M","M","E","WHAT_Qn",27.49,23.96,20,-1,345,"M","WHAT_Qn_M_H","M_H","4","53.019","33",-5.510000000000002,"29",-5.039999999999999,"31",-11,"Disagree",1,"0","1","2",1054
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","E","E","WHAT_Qn",76.19,76.69,23.97,1,414,"H","WHAT_Qn_H_E","H_E","3","42.257","69",7.189999999999998,"80",-3.3100000000000023,"21",2.969999999999999,"Disagree",0,"1","2","3",1055
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",63,"engine temperature","gps on","wiper on gte 1","h0v0",3,"easy","E","E","M","WHAT_Ql",34.04,84.16,34.04,1,271,"E","WHAT_Ql_E_E","E_E","5","54.083","40",-5.960000000000001,"83",1.1599999999999966,"40",-5.960000000000001,"Disagree",0,"3","5","3",1056
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","E","WHAT_Ql",14.44,46.04,32.15,-1,378,"M","WHAT_Ql_M_H","M_H","3","51.4","8",6.4399999999999995,"46",0.03999999999999915,"15",17.15,"Disagree",1,"2","2","2",1057
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",31,"electricity consumption","gps on","wiper on gte 1","h0v0",3,"easy","M","H","E","WHAT_Ql",15.04,58.62,25.22,-1,435,"H","WHAT_Ql_H_E","H_E","2","80.731","10",5.039999999999999,"49",9.619999999999997,"15",10.219999999999999,"Disagree",1,"2","1","1",1058
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",39,"engine temperature","wiper on","gps on gte 1","h0v0",3,"easy","H","M","E","WHERE",9.61,15.73,11.03,1,304,"E","WHERE_E_E","E_E","2","95.53","14",-4.390000000000001,"25",-9.27,"31",-19.97,"Agree",1,"1","1","2",1059
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",63,"engine temperature","gps on","wiper on gte 1","h0v0",6,"medium","E","E","M","WHERE",21.62,21.15,15.01,1,396,"M","WHERE_M_M","M_M","3","50.605","23",-1.379999999999999,"46",-24.85,"20",-4.99,"Neither agree nor disagree",0,"1","2","2",1060
"2021-11-14 09:14:03","2021-11-14 09:27:55","IP Address","69.234.147.195","100","831","True","2021-11-14 09:27:56","R_1FCIGpueYlTAbIe",,,,,"33.546295166015625","-86.6631011962890625","anonymous","EN",72,"fuel consumption","gps on","wiper on gte 1","h0v0",6,"medium","E","M","H","WHERE",40.97,39.08,17.15,1,469,"H","WHERE_H_M","H_M","1","52.309","44",-3.030000000000001,"46",-6.920000000000002,"29",-11.850000000000001,"Disagree",0,"2","2","2",1061
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","E","E","WHAT_Qn",44.65,42.6,24.84,-1,270,"E","WHAT_Qn_E_H","E_H","5","50.873","50",-5.350000000000001,"56",-13.399999999999999,"30",-5.16,"Disagree",1,"3","4","4",1062
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",69,"engine temperature","radio on","wiper on gte 1","h0v0",6,"medium","M","E","E","WHAT_Qn",69.87,64.01,36.55,-1,342,"M","WHAT_Qn_M_M","M_M","5","97.394","42",27.870000000000005,"50",14.010000000000005,"25",11.549999999999997,"Disagree",1,"3","5","4",1063
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",39,"engine temperature","wiper on","gps on gte 1","h0v0",9,"hard","H","M","E","WHAT_Qn",62.68,64.93,35,-1,426,"H","WHAT_Qn_H_H","H_H","5","86.827","61",1.6799999999999997,"51",13.930000000000007,"28",7,"Disagree",1,"4","4","4",1064
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","E","E","WHAT_Ql",12.74,33.52,40.39,-1,276,"E","WHAT_Ql_E_E","E_E","5","109.596","19",-6.26,"30",3.520000000000003,"23",17.39,"Agree",0,"4","4","4",1065
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",12,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","H","M","H","WHAT_Ql",34.02,81.18,38.91,-1,359,"M","WHAT_Ql_M_E","M_E","5","34.863","13",21.020000000000003,"75",6.180000000000007,"25",13.909999999999997,"Disagree",1,"4","4","4",1066
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h0v0",6,"medium","H","H","M","WHAT_Ql",6.36,28.33,15.9,-1,448,"H","WHAT_Ql_H_M","H_M","5","65.956","10",-3.6399999999999997,"30",-1.6700000000000017,"25",-9.1,"Agree",0,"4","5","5",1067
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",69,"engine temperature","radio on","wiper on gte 1","h0v0",3,"easy","M","E","E","WHERE",23.43,16.02,14.39,1,300,"E","WHERE_E_E","E_E","4","93.212","16",7.43,"40",-23.98,"12",2.3900000000000006,"Disagree",0,"4","4","4",1068
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",3,"easy","M","M","M","WHERE",66.99,38.08,6.99,1,382,"M","WHERE_M_E","M_E","4","127.752","66",0.9899999999999949,"42",-3.9200000000000017,"30",-23.009999999999998,"Disagree",0,"4","3","4",1069
"2021-11-14 09:06:24","2021-11-14 09:30:41","IP Address","109.242.139.112","100","1456","True","2021-11-14 09:30:42","R_2SqXKO2K3byPdQw",,,,,"37.9842071533203125","23.7353057861328125","anonymous","EN",38,"electricity consumption","wiper on","gps on gte 1","h0v0",6,"medium","M","E","H","WHERE",24.99,24.71,37.71,-1,471,"H","WHERE_H_M","H_M","5","68.026","28",-3.0100000000000016,"30",-5.289999999999999,"28",9.71,"Disagree",1,"3","3","4",1070
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",6,"medium","E","H","E","WHAT_Qn",26.05,34.69,17.91,1,258,"E","WHAT_Qn_E_M","E_M","4","79.442","43",-16.95,"33",1.6899999999999977,"45",-27.09,"Disagree",0,"4","4","4",1071
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",31,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","M","H","E","WHAT_Qn",35.66,44.19,17.5,-1,348,"M","WHAT_Qn_M_H","M_H","4","96.404","45",-9.340000000000003,"50",-5.810000000000002,"25",-7.5,"Disagree",1,"3","3","3",1072
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",3,"suspension force","radio on","wiper on gte 1","h0v0",9,"hard","H","M","M","WHAT_Qn",34.86,43.31,20.3,-1,427,"H","WHAT_Qn_H_H","H_H","4","173.384","30",4.859999999999999,"40",3.3100000000000023,"35",-14.7,"Disagree",1,"3","3","3",1073
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",64,"engine temperature","gps on","wiper on gte 1","h0v0",3,"easy","E","E","H","WHAT_Ql",8.13,18.69,23.98,1,272,"E","WHAT_Ql_E_E","E_E","4","76.227","7",1.1300000000000008,"29",-10.309999999999999,"69",-45.019999999999996,"Disagree",0,"4","4","4",1074
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",39,"engine temperature","wiper on","gps on gte 1","h0v0",6,"medium","H","M","E","WHAT_Ql",11.7,72.51,11.7,1,366,"M","WHAT_Ql_M_M","M_M","4","92.828","21",-9.3,"75",-2.489999999999995,"35",-23.3,"Disagree",0,"4","4","4",1075
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",20,"electricity consumption","radio on","wiper on gte 1","h0v0",9,"hard","M","H","H","WHAT_Ql",14.35,65.7,26.79,1,455,"H","WHAT_Ql_H_H","H_H","4","86.207","33",-18.65,"63",2.700000000000003,"35",-8.21,"Agree",1,"4","4","3",1076
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",8,"hard","H","E","E","WHERE",21.56,19.96,18.85,1,321,"E","WHERE_E_H","E_H","3","76.167","29",-7.440000000000001,"26",-6.039999999999999,"31",-12.149999999999999,"Disagree",0,"4","3","3",1077
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h0v0",6,"medium","H","H","M","WHERE",41.46,52.22,46.73,-1,395,"M","WHERE_M_M","M_M","4","65.079","69",-27.54,"86",-33.78,"35",11.729999999999997,"Agree",0,"2","2","4",1078
"2021-11-14 09:18:21","2021-11-14 09:37:43","IP Address","196.11.158.196","100","1161","True","2021-11-14 09:37:43","R_22tBNfH9JMFbDxp",,,,,"-33.91400146484375","18.41290283203125","anonymous","EN",20,"electricity consumption","radio on","wiper on gte 1","h0v0",8,"hard","M","H","H","WHERE",42.81,44.37,21.9,1,482,"H","WHERE_H_H","H_H","2","128.355","13",29.810000000000002,"35",9.369999999999997,"18",3.8999999999999986,"Neither agree nor disagree",0,"2","4","4",1079
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",68,"fuel consumption","gps on","wiper on gte 1","h0v0",9,"hard","E","M","E","WHAT_Qn",43.46,43.35,15.84,-1,264,"E","WHAT_Qn_E_H","E_H","4","125.91","44",-0.5399999999999991,"46",-2.6499999999999986,"28",-12.16,"Disagree",1,"4","3","3",1080
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",47,"suspension force","wiper on","gps on gte 1","h0v0",9,"hard","M","M","H","WHAT_Qn",40.99,36.42,18.73,-1,347,"M","WHAT_Qn_M_H","M_H","4","154.631","33",7.990000000000002,"42",-5.579999999999998,"20",-1.2699999999999996,"Neither agree nor disagree",0,"1","1","4",1081
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h0v0",6,"medium","H","H","M","WHAT_Qn",27.45,27.05,16.8,1,421,"H","WHAT_Qn_H_M","H_M","3","106.074","21",6.449999999999999,"13",14.05,"33",-16.2,"Disagree",0,"2","2","3",1082
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",61,"electricity consumption","gps on","wiper on gte 1","h0v0",9,"hard","M","E","M","WHAT_Ql",19.73,54.18,33.33,-1,292,"E","WHAT_Ql_E_H","E_H","4","122.157","18",1.7300000000000004,"55",-0.8200000000000003,"36",-2.6700000000000017,"Agree",0,"4","4","4",1083
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",47,"suspension force","wiper on","gps on gte 1","h0v0",6,"medium","M","M","H","WHAT_Ql",11.52,78.8,17.9,-1,365,"M","WHAT_Ql_M_M","M_M","3","117.103","32",-20.48,"83",-4.200000000000003,"47",-29.1,"Neither agree nor disagree",0,"2","4","3",1084
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h0v0",3,"easy","E","H","H","WHAT_Ql",0.23,21.44,9.79,1,434,"H","WHAT_Ql_H_E","H_E","4","76.025","13",-12.77,"24",-2.5599999999999987,"45",-35.21,"Neither agree nor disagree",0,"4","3","4",1085
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",8,"hard","E","E","E","WHERE",17.35,15.53,18.54,-1,324,"E","WHERE_E_H","E_H","3","250.926","10",7.350000000000001,"31",-15.47,"20",-1.4600000000000009,"Agree",0,"4","2","4",1086
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",63,"engine temperature","gps on","wiper on gte 1","h0v0",3,"easy","E","E","M","WHERE",36.12,21.15,8.1,-1,387,"M","WHERE_M_E","M_E","2","206.683","31",5.119999999999997,"40",-18.85,"15",-6.9,"Agree",0,"1","1","4",1087
"2021-11-14 09:12:34","2021-11-14 09:41:24","IP Address","86.168.235.108","100","1730","True","2021-11-14 09:41:25","R_3oYDo0I6OrE9Tsq",,,,,"53.480194091796875","-2.18670654296875","anonymous","EN",34,"suspension force","gps on","wiper on gte 1","h0v0",5,"medium","E","H","H","WHERE",25.93,28.05,40.99,1,470,"H","WHERE_H_M","H_M","4","94.235","31",-5.07,"40",-11.95,"27",13.990000000000002,"Neither agree nor disagree",0,"1","1","3",1088
"2021-11-14 09:19:07","2021-11-14 09:43:57","IP Address","1.132.109.212","100","1489","True","2021-11-14 09:43:58","R_1FmJTAiIpx2bMDB",,,,,"-27.47430419921875","153.02239990234375","anonymous","EN",54,"suspension force","radio on","wiper on gte 1","h0v0",3,"easy","E","H","M","WHAT_Qn",56.12,56.13,6.47,-1,250,"E","WHAT_Qn_E_E","E_E","4","132.502","56",0.11999999999999744,"54",2.1300000000000026,"48",-41.53,"Disagree",1,"3","2","2",1089
"2021-11-14 09:19:07","2021-11-14 09:43:57","IP Address","1.132.109.212","100","1489","True","2021-11-14 09:43:58","R_1FmJTAiIpx2bMDB",,,,,"-27.47430419921875","153.02239990234375","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",9,"hard","M","M","M","WHAT_Qn",66.73,64.01,26.16,1,346,"M","WHAT_Qn_M_H","M_H","2","127.436","70",-3.269999999999996,"70",-5.989999999999995,"25",1.1600000000000001,"Agree",1,"2","2","2",1090
"2021-11-14 09:19:07","2021-11-14 09:43:57","IP Address","1.132.109.212","100","1489","True","2021-11-14 09:43:58","R_1FmJTAiIpx2bMDB",,,,,"-27.47430419921875","153.02239990234375","anonymous","EN",41,"engine temperature","radio on","wiper on gte 1","h0v0",6,"medium","H","E","M","WHAT_Qn",42.79,43.3,24.62,1,415,"H","WHAT_Qn_H_M","H_M","2","87.719","50",-7.210000000000001,"35",8.299999999999997,"22",2.620000000000001,"Disagree",0,"2","2","3",1091
"2021-11-14 09:19:07","2021-11-14 09:43:57","IP Address","1.132.109.212","100","1489","True","2021-11-14 09:43:58","R_1FmJTAiIpx2bMDB",,,,,"-27.47430419921875","153.02239990234375","anonymous","EN",38,"electricity consumption","wiper on","gps on gte 1","h0v0",6,"medium","M","E","H","WHAT_Ql",4.6,15.47,22.12,1,284,"E","WHAT_Ql_E_M","E_M","4","99.09","6",-1.4000000000000004,"15",0.47000000000000064,"30",-7.879999999999999,"Disagree",0,"4","4","3",1092
"2021-11-14 09:19:07","2021-11-14 09:43:57","IP Address","1.132.109.212","100","1489","True","2021-11-14 09:43:58","R_1FmJTAiIpx2bMDB",,,,,"-27.47430419921875","153.02239990234375","anonymous","EN",3,"suspension force","radio on","wiper on gte 1","h0v0",9,"hard","H","M","M","WHAT_Ql",10.36,65.24,33.94,-1,376,"M","WHAT_Ql_M_H","M_H","1","158.042","5",5.359999999999999,"60",5.239999999999995,"15",18.939999999999998,"Disagree",1,"4","3","3",1093
"2021-11-14 09:19:07","2021-11-14 09:43:57","IP Address","1.132.109.212","100","1489","True","2021-11-14 09:43:58","R_1FmJTAiIpx2bMDB",,,,,"-27.47430419921875","153.02239990234375","anonymous","EN",2,"suspension force","wiper on","gps on gte 1","h0v0",9,"hard","H","H","M","WHAT_Ql",8.03,28.33,23.18,-1,457,"H","WHAT_Ql_H_H","H_H","4","93.335","5",3.0299999999999994,"30",-1.6700000000000017,"20",3.1799999999999997,"Disagree",1,"2","3","2",1094
"2021-11-14 09:19:07","2021-11-14 09:43:57","IP Address","1.132.109.212","100","1489","True","2021-11-14 09:43:58","R_1FmJTAiIpx2bMDB",,,,,"-27.47430419921875","153.02239990234375","anonymous","EN",33,"engine temperature","gps on","wiper on gte 1","h0v0",3,"easy","H","H","E","WHERE",14.58,18.52,14.46,-1,305,"E","WHERE_E_E","E_E","3","135.845","17",-2.42,"17",1.5199999999999996,"27",-12.54,"Neither agree nor disagree",0,"2","1","3",1095
"2021-11-14 09:19:07","2021-11-14 09:43:57","IP Address","1.132.109.212","100","1489","True","2021-11-14 09:43:58","R_1FmJTAiIpx2bMDB",,,,,"-27.47430419921875","153.02239990234375","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",6,"medium","M","M","M","WHERE",28.87,38.08,15.74,1,391,"M","WHERE_M_M","M_M","1","128.083","30",-1.129999999999999,"30",8.079999999999998,"40",-24.259999999999998,"Neither agree nor disagree",0,"1","1","2",1096
